trial_id,scenario,method,blocked,block_reasons,remote_mutations,stale_mutation,duplicate_mutation,unsafe_mutation,correct_outcome
17025,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17026,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17026,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17026,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17026,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17027,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17027,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17027,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17027,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17028,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17028,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17028,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17028,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17029,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17029,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17029,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17029,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17030,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17030,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17030,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17030,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17031,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17031,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17031,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17031,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17032,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17032,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17032,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17032,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17033,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17033,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17033,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17033,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17034,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17034,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17034,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17034,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17035,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17035,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17035,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17035,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17036,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17036,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17036,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17036,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17037,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17037,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17037,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17037,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17038,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17038,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17038,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17038,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17039,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17039,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17039,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17039,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17040,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17040,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17040,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17040,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17041,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17041,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17041,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17041,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17042,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
17042,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17042,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17042,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17043,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17043,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17043,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17043,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17044,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17044,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17044,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17044,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17045,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17045,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17045,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17045,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17046,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17046,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17046,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17046,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17047,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17047,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17047,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17047,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17048,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17048,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17048,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17048,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17049,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
17049,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17049,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17049,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17050,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17050,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17050,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17050,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17051,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17051,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17051,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17051,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17052,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17052,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17052,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17052,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17053,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17053,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17053,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17053,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17054,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
17054,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17054,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17054,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17055,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17055,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17055,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17055,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17056,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17056,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17056,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17056,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17057,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17057,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17057,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17057,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
17058,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17058,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17058,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17058,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
17059,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17059,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17059,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17059,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17060,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
17060,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17060,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17060,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17061,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17061,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17061,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17061,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17062,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17062,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17062,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17062,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17063,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17063,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17063,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17063,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17064,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17064,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17064,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17064,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17065,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17065,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17065,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17065,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17066,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17066,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17066,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17066,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17067,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17067,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17067,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17067,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17068,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17068,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17068,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17068,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17069,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17069,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17069,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17069,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17070,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17070,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17070,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17070,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17071,concurrent_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17071,concurrent_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17071,concurrent_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17071,concurrent_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17072,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17072,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17072,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17072,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17073,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17073,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17073,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17073,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17074,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17074,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17074,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17074,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
17075,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17075,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17075,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17075,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17076,source_aba,A0_ordinary_approval_log,0,,1,1,0,1,0
17076,source_aba,A1_source_hash_conditional,0,,1,1,0,1,0
17076,source_aba,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17076,source_aba,A3_source_bound_causal_transaction,1,approved_source_revision_mismatch,0,0,0,0,1
17077,policy_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17077,policy_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17077,policy_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17077,policy_drift,A3_source_bound_causal_transaction,1,approved_policy_version_mismatch|approved_policy_snapshot_mismatch,0,0,0,0,1
17078,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17078,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17078,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17078,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17079,draft_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17079,draft_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17079,draft_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17079,draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch,0,0,0,0,1
17080,combined_source_and_draft_drift,A0_ordinary_approval_log,0,,2,1,1,1,0
17080,combined_source_and_draft_drift,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17080,combined_source_and_draft_drift,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17080,combined_source_and_draft_drift,A3_source_bound_causal_transaction,1,approved_draft_version_mismatch|approved_draft_hash_mismatch|approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17081,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
17081,target_drift,A1_source_hash_conditional,0,,1,1,0,1,0
17081,target_drift,A2_source_hash_atomic_idempotency,0,,1,1,0,1,0
17081,target_drift,A3_source_bound_causal_transaction,1,approved_policy_snapshot_mismatch|approved_write_targets_mismatch,0,0,0,0,1
17082,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17082,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17082,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17082,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17083,source_edit,A0_ordinary_approval_log,0,,1,1,0,1,0
17083,source_edit,A1_source_hash_conditional,1,source_hash_mismatch,0,0,0,0,1
17083,source_edit,A2_source_hash_atomic_idempotency,1,source_hash_mismatch,0,0,0,0,1
17083,source_edit,A3_source_bound_causal_transaction,1,approved_source_hash_mismatch|approved_source_revision_mismatch,0,0,0,0,1
17084,valid_control,A0_ordinary_approval_log,0,,1,0,0,0,1
17084,valid_control,A1_source_hash_conditional,0,,1,0,0,0,1
17084,valid_control,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17084,valid_control,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17085,response_loss_retry,A0_ordinary_approval_log,0,,2,0,1,1,0
17085,response_loss_retry,A1_source_hash_conditional,0,,2,0,1,1,0
17085,response_loss_retry,A2_source_hash_atomic_idempotency,0,,1,0,0,0,1
17085,response_loss_retry,A3_source_bound_causal_transaction,0,,1,0,0,0,1
17086,target_drift,A0_ordinary_approval_log,0,,1,1,0,1,0
